date,txt_pl_lem_tokenized
2019-04-05,"['mylnie', 'rozumować', 'bezbożny', 'mówić', 'siebie', 'zrobić', 'zasadzka', 'sprawiedliwy', 'niewygodny', 'sprzeciwiać', 'sprawa', 'zarzucać', 'łamanie', 'prawa', 'wypominać', 'błąd', 'obyczaj', 'chełpić', 'znać', 'bóg', 'zew', 'siebie', 'dziecko', 'pańskie', 'potępienie', 'zamysł', 'widok', 'przykry', 'życie', 'niepodobny', 'droga', 'odmienny', 'uznać', 'fałszywy', 'stronić', 'droga', 'nieczystości', 'kres', 'sprawiedliwy', 'ogłaszać', 'szczęśliwy', 'chełpić', 'bóg', 'ojciec', 'zobaczyć', 'ż', 'prawdziwy', 'słowo', 'wybadać', 'zejście', 'sprawiedliwy', 'syn', 'boży', 'bóg', 'ujma', 'wyrwa', 'ręka', 'przeciwnik', 'dotknąć', 'obelga', 'katusza', 'poznać', 'łagodność', 'doświadczyć', 'cierpliwość', 'zasądzić', 'śmierć', 'haniebny', 'mówić', 'ocalić', 'pomyśleć', 'pobłądzić', 'własny', 'złość', 'zaślepić', 'pojąć', 'tajemnica', 'boży', 'spodziewać', 'nagroda', 'prawość', 'docenić', 'odpłata', 'dusz', 'czysta', 'pan', 'bliski', 'skruszony', 'serce', 'pan', 'zwracać', 'swój', 'oblicze', 'przeciw', 'zło', 'czynić', 'pamięć', 'wymazać', 'ziemia', 'pan', 'słyszeć', 'wołająca', 'pomoc', 'ratować', 'wszelki', 'udręka', 'pan', 'blisko', 'człowiek', 'skruszony', 'serce', 'ocalać', 'upadły', 'duch', 'liczny', 'nieszczęście', 'cierpieć', 'sprawiedliwy', 'pan', 'wybawiać', 'czuwać', 'kość', 'zostać', 'złamany', 'pan', 'odkupić', 'duha', 'sługa', 'zaznać', 'kar', 'donia', 'uciekać', 'jezus', 'obchodzić', 'galileję', 'chcieć', 'chodzić', 'judea', 'żyd', 'mieć', 'zamiar', 'zabić', 'zbliżać', 'żydowski', 'święto', 'namiot', 'bracia', 'udały', 'święto', 'wówczas', 'pójść', 'jawnie', 'skrycie', 'niektóry', 'mieszkaniec', 'jerozolima', 'mówić', 'czyż', 'usiłować', 'zabić', 'jawnie', 'przemawiać', 'mówić', 'czyżby', 'zwierzchnik', 'naprawdę', 'przekonać', 'mesjasz', 'wiedzieć', 'pochodzić', 'mesjasz', 'przyjść', 'nikt', 'wiedzieć', 'jezus', 'uczyć', 'świątynia', 'zawołać', 'słowo', 'znać', 'wiedzieć', 'przyjść', 'siebie', 'prawdziwy', 'posłać', 'znać', 'znać', 'posłać', 'zamierzać', 'pojmać', 'nikt', 'podnieść', 'ręka', 'godzina', 'nadeszły']"
2019-04-07,"['mówić', 'pan', 'otworzyć', 'droga', 'mor', 'ścieżka', 'potężny', 'woda', 'wieść', 'wyprawa', 'wóz', 'koń', 'potężny', 'wojsko', 'upadły', 'powstać', 'zgasły', 'knotek', 'zostać', 'zdmuchnąć', 'wspominać', 'wydarzenie', 'minione', 'roztrząsać', 'myśl', 'dawny', 'rzecz', 'dokonywać', 'rzecz', 'nowa', 'pojawiać', 'czyż', 'poznawać', 'otworzyć', 'droga', 'pustynia', 'ścieżyna', 'pustkowie', 'sławić', 'zwierzę', 'polny', 'szakal', 'struś', 'pustynia', 'dostarczyć', 'woda', 'rzeka', 'pustkowie', 'napoić', 'lud', 'wybrany', 'lud', 'siebie', 'utworzyć', 'opowiadać', 'chwała', 'pan', 'bóg', 'uczynić', 'wielki', 'rzecz', 'pan', 'odmienić', 'los', 'syjon', 'wydawać', 'śnić', 'usta', 'pełny', 'śmiech', 'język', 'śpiewać', 'radość', 'mówić', 'pogan', 'wielki', 'rzecz', 'pan', 'uczynić', 'odmienić', 'los', 'pan', 'odmieniać', 'strumień', 'południe', 'łza', 'sieja', 'żąć', 'radość', 'ida', 'płakać', 'nieść', 'ziarno', 'zasiew', 'powrócić', 'radość', 'nieść', 'snop', 'jezus', 'udać', 'góra', 'oliwny', 'brzask', 'zjawić', 'świątynia', 'lud', 'schodzić', 'usiąść', 'nauczać', 'wówczas', 'uczony', 'pismo', 'faryzeusz', 'przyprowadzić', 'kobieta', 'pochwycić', 'cudzołóstwo', 'postawić', 'pośrodku', 'powiedzieć', 'nauczyciel', 'kobieta', 'dopiero', 'pochwycić', 'cudzołóstwo', 'mojżesz', 'nakazać', 'kamienować', 'mówić', 'mówić', 'wystawiać', 'próba', 'mieć', 'oskarżyć', 'jezus', 'nachylić', 'pisać', 'palec', 'ziemia', 'daleki', 'ciąg', 'pytać', 'podnieść', 'rzec', 'grzech', 'pierwszy', 'rzucić', 'kamień', 'powtórnie', 'nachylić', 'pisać', 'ziemia', 'usłyszeć', 'druga', 'zacząć', 'odchodzić', 'poczynać', 'starsza', 'ostatni', 'pozostać', 'jezus', 'kobieta', 'stojąca', 'środek', 'wówczas', 'jezus', 'podnieść', 'rzec', 'kobieta', 'gdzież', 'nikt', 'potępić', 'odrzec', 'nikt', 'pan', 'rzec', 'jezus', 'potępiać', 'iść', 'chwila', 'grzeszyć']"
2019-04-09,"['góra', 'hora', 'szla', 'izraelita', 'kierunek', 'morze', 'czerwone', 'obejść', 'ziemia', 'ed', 'droga', 'lud', 'stracić', 'cierpliwość', 'zacząć', 'mówić', 'przeciw', 'bóg', 'mojżesz', 'wyprowadzić', 'egipt', 'pustynia', 'pomarły', 'chleb', 'woda', 'uprzykrzyć', 'pokarm', 'mizerny', 'zesłać', 'pan', 'lud', 'wąż', 'jad', 'paląca', 'kąsać', 'człowiek', 'wielki', 'liczba', 'izraelita', 'zmarła', 'przybyły', 'człowiek', 'mojżesz', 'mówić', 'zgrzeszyć', 'szemrać', 'przeciw', 'przeciwko', 'wstaw', 'pan', 'oddalić', 'wąż', 'wstawić', 'mojżesz', 'lud', 'rzec', 'pan', 'mojżesz', 'sporządzić', 'wąż', 'umieść', 'wysoki', 'pal', 'ukąsić', 'spojrzeć', 'zostać', 'życie', 'sporządzić', 'mojżesz', 'wąż', 'miedziany', 'umieścić', 'wysoki', 'pal', 'rzeczywiście', 'koga', 'wąż', 'ukąsić', 'ukąsić', 'spojrzeć', 'wąż', 'miedziany', 'zostawać', 'życie', 'wysłuchać', 'pan', 'wołanie', 'pan', 'wysłuchać', 'modlitwa', 'wołanie', 'przyjść', 'ukrywać', 'oblicze', 'dzień', 'utrapienie', 'nakłonić', 'ucha', 'dzień', 'wzywać', 'szybko', 'wysłuchać', 'pogan', 'bal', 'imienie', 'pan', 'chwała', 'król', 'ziemia', 'pan', 'odbudować', 'syjon', 'ukazać', 'swój', 'majestat', 'przychylić', 'modlitwa', 'opuszczony', 'odrzucić', 'modły', 'należeć', 'spisać', 'przyszły', 'pokolenie', 'lud', 'narodzić', 'wychwalać', 'pan', 'spojrzeć', 'pan', 'wysokość', 'swój', 'przybytek', 'popatrzyć', 'niebo', 'ziemia', 'usłyszeć', 'jęk', 'uwięziony', 'skazana', 'śmierć', 'uwolnić', 'jezus', 'powiedzieć', 'faryzeusz', 'odchodzić', 'szukać', 'grzech', 'pomrzeć', 'iść', 'pójść', 'móc', 'rzec', 'żyd', 'czyżby', 'miał', 'siebie', 'zabić', 'skoro', 'powiadać', 'iść', 'pójść', 'móc', 'rzec', 'niskość', 'wysoki', 'świat', 'świat', 'powiedzieć', 'pomrzeć', 'grzech', 'uwierzyć', 'pomrzeć', 'grzech', 'powiedzieć', 'któż', 'odpowiedzieć', 'jezus', 'mówić', 'mama', 'powiedzenie', 'sądzić', 'posłać', 'prawdziwy', 'mówić', 'wobec', 'świat', 'usłyszeć', 'pojąć', 'mówić', 'ojciec', 'rzec', 'jezus', 'wywyższyć', 'syn', 'człowieczy', 'poznać', 'siebie', 'czynić', 'mówić', 'czego', 'ojciec', 'nauczyć', 'posłać', 'pozostawić', 'czynić', 'podoba', 'mówić', 'uwierzyć']"
2019-04-11,"['abram', 'paść', 'oblicze', 'bóg', 'mówić', 'przymierze', 'stanąć', 'ojciec', 'mnóstwo', 'naród', 'odtąd', 'nazywać', 'abram', 'imię', 'abraham', 'uczynić', 'ojciec', 'mnóstwo', 'naród', 'sprawić', 'niezmiernie', 'płodny', 'stanąć', 'ojciec', 'naród', 'pochodzić', 'król', 'przymierze', 'zawierać', 'pomiędzy', 'potomstwo', 'trwało', 'pokolenie', 'pokolenie', 'przymierze', 'wieczny', 'bóg', 'potem', 'potomstwo', 'oddawać', 'przyszły', 'potomek', 'kraj', 'przebywać', 'kraj', 'kanaan', 'własność', 'wiek', 'bóg', 'potem', 'bóg', 'rzec', 'abraham', 'potomstwo', 'wszystek', 'pokolenie', 'zachowywać', 'przymierze', 'pan', 'bóg', 'pamiętać', 'przymierze', 'rozmyślać', 'potęga', 'szukać', 'oblicze', 'pamiętać', 'cud', 'uczynić', 'znak', 'wyrok', 'usta', 'potomek', 'abraham', 'sługa', 'syn', 'jakub', 'wybraniec', 'pan', 'bóg', 'wyrok', 'obejmować', 'świat', 'wiek', 'pamiętać', 'przymierze', 'obietnica', 'dana', 'tysiąc', 'pokolenie', 'przymierze', 'zawrzeć', 'abraham', 'przysięga', 'dana', 'izaak', 'jezus', 'powiedzieć', 'żyd', 'zaprawdę', 'zaprawdę', 'powiadać', 'zachować', 'nauka', 'zaznać', 'śmierć', 'wiek', 'rzec', 'żyd', 'wiedzieć', 'opętany', 'abraham', 'umrzeć', 'prorok', 'mówić', 'zachować', 'nauka', 'śmierć', 'zaznać', 'wiek', 'duży', 'ojciec', 'abraham', 'umrzeć', 'prorok', 'pomarły', 'kima', 'siebie', 'czynić', 'odpowiedzieć', 'jezus', 'siebie', 'otaczać', 'chwała', 'chwała', 'niczym', 'ojciec', 'chwała', 'otaczać', 'mówić', 'bóg', 'znać', 'znać', 'powiedzieć', 'znać', 'podobnie', 'kłamca', 'znać', 'słowo', 'zachowywać', 'abraham', 'ojciec', 'rozradować', 'ujrzeć', 'dzienia', 'ujrzeć', 'ucieszyć', 'rzec', 'żyd', 'pięćdziesiąt', 'lato', 'mieć', 'abraham', 'widzieć', 'rzec', 'jezus', 'zaprawdę', 'zaprawdę', 'powiadać', 'zanim', 'abraham', 'stać', 'porwać', 'kamień', 'rzucić', 'jezus', 'ukryć', 'wyjść', 'świątynia']"
2019-04-14,"['pan', 'bóg', 'obdarzyć', 'język', 'wymowny', 'umieć', 'przyjść', 'pomoc', 'strudzić', 'słowo', 'krzepiący', 'rana', 'pobudzać', 'ucha', 'słuchać', 'uczeń', 'pan', 'bóg', 'otworzyć', 'ucha', 'oprzeć', 'cofnąć', 'podać', 'grzbiet', 'bić', 'policzek', 'rwący', 'broda', 'zasłonić', 'twarz', 'zniewaga', 'opluć', 'pan', 'bóg', 'wspomagać', 'nieczuły', 'obelga', 'uczynić', 'twarz', 'głaz', 'wiedzieć', 'wstyd', 'doznać', 'bóg', 'bóg', 'opuścić', 'szydzić', 'patrzeć', 'wykrzywiać', 'warga', 'potrząsać', 'głowa', 'zaufać', 'pan', 'wyzwolić', 'ocalić', 'miłować', 'sfora', 'pies', 'opadać', 'otoczyć', 'zgraja', 'złoczyńca', 'przebość', 'ręka', 'noga', 'policzyć', 'móc', 'wszystek', 'kości', 'dzielić', 'siebie', 'szata', 'los', 'rzucać', 'suknia', 'pan', 'stać', 'daleki', 'pomoc', 'śpieszyć', 'ratunek', 'głosić', 'swój', 'bracia', 'imię', 'chwalić', 'zgromadzenie', 'wierna', 'chwalić', 'pan', 'bać', 'lękać', 'potomstwo', 'izrael', 'męka', 'pan', 'jezus', 'chrystus', 'święty', 'łukasz']"
2019-04-16,"['posłuchać', 'wyspa', 'lud', 'daleki', 'uważać', 'pan', 'powołać', 'łono', 'matka', 'wnętrzności', 'wspomnieć', 'imię', 'ostry', 'miecz', 'uczynić', 'usta', 'cień', 'swój', 'ręka', 'ukryć', 'uczynić', 'strzała', 'zaostrzyć', 'utaić', 'kołczan', 'rzec', 'sługa', 'izrael', 'rozsławić', 'mówić', 'próżno', 'trudzić', 'darmo', 'zużyć', 'siła', 'prawo', 'pan', 'nagroda', 'bóg', 'wsławić', 'oko', 'pan', 'bóg', 'stać', 'siła', 'przemówić', 'pan', 'ukształtować', 'urodzenie', 'swój', 'sługa', 'nawrócić', 'jakub', 'zgromadzić', 'izrael', 'mówić', 'zbyt', 'sługa', 'podźwignąć', 'pokolenie', 'jakub', 'sprowadzić', 'ocalały', 'izrael', 'ustanowić', 'światłość', 'pogan', 'zbawienie', 'dotrzeć', 'kraniec', 'ziemia', 'wysławiać', 'sprawiedliwość', 'pan', 'ucieczka', 'wstyd', 'zaznać', 'wiek', 'wyzwolić', 'ratować', 'sprawiedliwość', 'nakłonić', 'swój', 'ucha', 'zesłać', 'ocalenie', 'bądź', 'skała', 'schronienie', 'zamek', 'warowny', 'ocalić', 'opoka', 'twierdza', 'bóg', 'wyrwać', 'ręka', 'niegodziwiec', 'bóg', 'nadzieja', 'pan', 'ufać', 'lato', 'młodość', 'podpora', 'dzień', 'narodziny', 'łono', 'matka', 'opiekun', 'usta', 'głosić', 'sprawiedliwość', 'dzienia', 'pomoc', 'znać', 'miara', 'bóg', 'uczyć', 'młodość', 'chwila', 'głosić', 'cud', 'jezus', 'czas', 'wieczerza', 'uczeń', 'doznać', 'głęboki', 'wzruszenie', 'oświadczyć', 'zaprawdę', 'zaprawdę', 'powiadać', 'zdradzić', 'spoglądać', 'uczeń', 'drugi', 'niepewny', 'kima', 'mówić', 'uczeń', 'jezus', 'miłować', 'spoczywać', 'pierś', 'dać', 'znak', 'szymon', 'piotr', 'rzec', 'kima', 'mówić', 'oprzeć', 'zaraz', 'pierś', 'jezus', 'rzec', 'pan', 'jezus', 'odeprzeć', 'umaczać', 'kawałek', 'chleb', 'podać', 'umoczyć', 'kawałek', 'chleb', 'wziąć', 'podać', 'judasz', 'syn', 'szymon', 'iskariota', 'spożycie', 'kawałek', 'chleb', 'wejść', 'szatan', 'jezus', 'rzec', 'chcieć', 'czynić', 'czynić', 'prędko', 'nikt', 'biesiadnik', 'rozumieć', 'powiedzieć', 'judasz', 'miał', 'piecza', 'trzos', 'niektóry', 'sądzić', 'jezus', 'powiedzieć', 'zakup', 'czego', 'potrzeba', 'święto', 'dać', 'ubogi', 'spożycie', 'kawałek', 'chleb', 'zaraz', 'wyjść', 'noc', 'wyjście', 'rzec', 'jezus', 'syn', 'człowieczy', 'zostać', 'otoczyć', 'chwała', 'bóg', 'zostać', 'chwała', 'otoczyć', 'bóg', 'zostać', 'otoczyć', 'chwała', 'bóg', 'otocz', 'chwała', 'siebie', 'zaraz', 'chwała', 'otocz', 'dziecko', 'krótko', 'szukać', 'żyd', 'powiedzieć', 'mówić', 'iść', 'pójść', 'móc', 'rzec', 'szymon', 'piotr', 'pan', 'iść', 'odpowiedzieć', 'jezus', 'iść', 'pójść', 'móc', 'późno', 'pójść', 'powiedzieć', 'piotr', 'pan', 'móc', 'pójść', 'życie', 'oddać', 'odpowiedzieć', 'jezus', 'życie', 'oddać', 'zaprawdę', 'zaprawdę', 'powiadać', 'kogut', 'zapiać', 'trzy', 'raz', 'wyprzeć']"
2019-04-23,"['dzień', 'pięćdziesiątnica', 'piotr', 'mówić', 'żyd', 'dom', 'izrael', 'wiedzieć', 'niewzruszony', 'pewność', 'jezus', 'ukrzyżować', 'uczynić', 'bóg', 'pan', 'mesjasz', 'usłyszeć', 'przejąć', 'głąb', 'serce', 'mama', 'czynić', 'bracia', 'zapytać', 'piotr', 'pozostały', 'apostoł', 'nawrócić', 'powiedzieć', 'piotr', 'przyjąć', 'chrzest', 'imię', 'jezus', 'chrystus', 'odpuścić', 'grzech', 'wasi', 'otrzymać', 'dar', 'duch', 'święty', 'obietnica', 'dziecko', 'wasi', 'pan', 'bóg', 'powołać', 'słowo', 'dawać', 'świadectwo', 'napominać', 'ratować', 'spośród', 'przewrotny', 'pokolenie', 'przyjąć', 'nauka', 'zostać', 'ochrzczony', 'przyłączyć', 'owo', 'dzień', 'trzy', 'tysiąc', 'dusz', 'pełny', 'ziemia', 'łaskawość', 'pan', 'słowo', 'pan', 'prawa', 'dzieło', 'godne', 'zaufanie', 'miłować', 'prawo', 'sprawiedliwość', 'ziemia', 'pełny', 'łaska', 'oko', 'pan', 'zwrócić', 'bogobojny', 'oczekiwać', 'łaska', 'ocalić', 'życie', 'śmierć', 'żywić', 'czas', 'głód', 'dusza', 'oczekiwać', 'pan', 'pomoc', 'tarcza', 'pan', 'ogarnąć', 'łaska', 'nadzieja', 'pokładać', 'maria', 'magdalena', 'stała', 'grób', 'płakać', 'płakać', 'nachylić', 'grób', 'ujrzeć', 'anioł', 'biel', 'siedzący', 'leżeć', 'ciało', 'jezus', 'miejsce', 'głowa', 'drugi', 'miejsce', 'noga', 'rzec', 'niewiasta', 'płakać', 'odpowiedzieć', 'zabrać', 'pan', 'wiedzieć', 'położyć', 'powiedzieć', 'odwrócić', 'ujrzeć', 'stojący', 'jezus', 'wiedzieć', 'jezus', 'rzec', 'jezus', 'niewiasta', 'płakać', 'koga', 'szukać', 'sądzić', 'ogrodnik', 'powiedzieć', 'pan', 'przenieść', 'powiedzieć', 'położyć', 'zabrać', 'jezus', 'rzec', 'maria', 'obrócić', 'powiedzieć', 'hebrajski', 'rabbuni', 'znaczyć', 'nauczyciel', 'rzec', 'jezus', 'zatrzymywać', 'wstąpić', 'ojciec', 'udać', 'bracia', 'powiedzieć', 'wstępować', 'ojciec', 'ojciec', 'bóg', 'bóg', 'pójść', 'maria', 'magdalena', 'oznajmić', 'uczeń', 'widzieć', 'pan', 'powiedzieć']"
2019-04-25,"['chrom', 'uzdrowić', 'trzymać', 'piotr', 'jan', 'lud', 'zdumiony', 'zbiec', 'krużganek', 'zwać', 'salomonowy', 'widok', 'piotr', 'przemówić', 'lud', 'mąż', 'izraelski', 'dziwić', 'temu', 'patrzeć', 'własny', 'moc', 'pobożność', 'sprawić', 'chodzić', 'bóg', 'abraham', 'izaak', 'jakub', 'bóg', 'ojciec', 'wsławić', 'sługa', 'swój', 'jezus', 'wydać', 'zaprzeć', 'piłat', 'postanowić', 'uwolnić', 'zaprzeć', 'święty', 'sprawiedliwy', 'wyprosić', 'ułaskawienie', 'zabójca', 'zabić', 'dawca', 'życie', 'bóg', 'wskrzesić', 'martwy', 'czego', 'świadek', 'wiara', 'imię', 'temu', 'człowiek', 'oglądać', 'znać', 'imię', 'przywrócić', 'siła', 'wiara', 'wzbudzić', 'dać', 'pełnia', 'siła', 'widzieć', 'wiedzieć', 'bracia', 'działać', 'nieświadomość', 'samo', 'zwierzchnik', 'wasi', 'bóg', 'spełnić', 'zapowiedzieć', 'usta', 'prorok', 'mesjasz', 'cierpieć', 'pokutować', 'nawrócić', 'grzech', 'wacha', 'zostać', 'zgładzić', 'nadeszły', 'pan', 'dzień', 'ochłoda', 'posłać', 'zapowiedzieć', 'mesjasz', 'jezus', 'niebo', 'muszy', 'zatrzymać', 'czas', 'odnowić', 'rzecz', 'wiek', 'przepowiedzieć', 'bóg', 'usta', 'święta', 'prorok', 'powiedzieć', 'mojżesz', 'prorok', 'wzbudzić', 'pan', 'bóg', 'spośród', 'bracia', 'wasi', 'słuchać', 'powiedzieć', 'posłuchać', 'prorok', 'zostać', 'usunąć', 'lud', 'zapowiadać', 'dzień', 'prorok', 'przemawiać', 'czas', 'samuel', 'następca', 'syn', 'prorok', 'przymierze', 'bóg', 'zawrzeć', 'wasi', 'ojciec', 'rzec', 'abraham', 'błogosławiona', 'potomstwo', 'wszystek', 'naród', 'ziemia', 'najpierw', 'wskrzesić', 'bóg', 'sługa', 'swój', 'posłać', 'błogosławić', 'odwracać', 'grzech', 'przedziwny', 'imię', 'pan', 'pan', 'pan', 'przedziwny', 'imię', 'ziemia', 'czym', 'człowiek', 'pamiętać', 'czym', 'syn', 'człowieczy', 'troszczyć', 'uczynić', 'niewiele', 'mniejszy', 'anioł', 'uwieńczyć', 'cześć', 'chwała', 'obdarzyć', 'władza', 'dzieło', 'ręka', 'złożyć', 'stop', 'owca', 'bydło', 'wszelaki', 'dziki', 'zwierzę', 'ptak', 'niebieski', 'ryba', 'morski', 'szlak', 'morze', 'przemierzać', 'uczeń', 'opowiadać', 'spotkać', 'droga', 'poznać', 'jezus', 'łamanie', 'chleb', 'rozmawiać', 'stanąć', 'pośród', 'rzec', 'pokój', 'zatrwożony', 'wylękły', 'zdawać', 'widzieć', 'duch', 'rzec', 'zmieszać', 'wątpliwość', 'budzić', 'wasi', 'serce', 'popatrzeć', 'ręka', 'noga', 'dotknąć', 'przekonać', 'duch', 'ciało', 'kości', 'widzieć', 'mama', 'słowo', 'pokazać', 'ręka', 'noga', 'radość', 'wierzyć', 'pełnia', 'zdumienie', 'rzec', 'mat', 'jedzenie', 'podać', 'kawałek', 'piec', 'ryba', 'wziąć', 'spożyć', 'potem', 'rzec', 'znaczyć', 'słowo', 'mówić', 'muszy', 'wypełnić', 'napisać', 'mojżesz', 'prorok', 'psalm', 'oświecić', 'umysł', 'rozumieć', 'pismo', 'rzec', 'napisać', 'mesjasz', 'cierpieć', 'trzeci', 'dzień', 'zmartwychwstanie', 'imię', 'głosić', 'nawrócenie', 'odpuścić', 'grzech', 'naród', 'począć', 'jeruzalem', 'świadek']"
2019-04-28,"['znak', 'cud', 'działo', 'ręka', 'apostoł', 'wśród', 'lud', 'wierzący', 'trzymać', 'razem', 'krużganek', 'salomon', 'obca', 'nikt', 'miał', 'odwaga', 'dołączyć', 'lud', 'wychwalać', 'coraz', 'rosły', 'liczba', 'mężczyzna', 'kobieta', 'przyjmować', 'wiara', 'pan', 'wynosić', 'chora', 'ulica', 'kłaść', 'łoże', 'nosza', 'cień', 'przechodzący', 'piotr', 'paść', 'któryś', 'miast', 'sąsiedni', 'zbiegać', 'mnóstwo', 'lud', 'jerozolima', 'znosić', 'chora', 'dręczyć', 'duch', 'nieczysta', 'doznawać', 'uzdrowienie', 'dziękować', 'miłosierny', 'dziękować', 'dobry', 'łaska', 'trwać', 'wiek', 'bać', 'pan', 'głosić', 'łaska', 'wiek', 'uderzyć', 'pchnąć', 'upaść', 'pan', 'podtrzymać', 'pan', 'moc', 'pieśń', 'stać', 'zbawca', 'kamień', 'odrzucić', 'budujący', 'stać', 'kamień', 'węgielny', 'dzienia', 'pan', 'uczynić', 'radować', 'weselić', 'wieczor', 'owo', 'pierwsze', 'dzień', 'tydzień', 'przebywać', 'uczeń', 'drzwi', 'zamknięty', 'obawa', 'żyd', 'jezus', 'wejść', 'stanąć', 'pośrodku', 'rzec', 'pokój', 'powiedzieć', 'pokazać', 'ręka', 'bok', 'uradować', 'zatem', 'uczeń', 'ujrzeć', 'pan', 'jezus', 'rzec', 'pokój', 'ojciec', 'posłać', 'posyłać', 'słowo', 'tchnąć', 'powiedzieć', 'wziąć', 'duch', 'święty', 'odpuścić', 'grzech', 'odpuścić', 'zatrzymać', 'zatrzymana', 'tomasz', 'dwanaście', 'zwać', 'didymos', 'razem', 'przyjść', 'jezus', 'uczeń', 'mówić', 'widzieć', 'pan', 'rzec', 'ręka', 'zobaczyć', 'ślad', 'gwóźdź', 'włożyć', 'palec', 'miejsce', 'gwóźdź', 'włożyć', 'ręka', 'bok', 'uwierzyć', 'osiem', 'dzień', 'uczeń', 'wewnątrz', 'dom', 'tomasz', 'jezus', 'przyjść', 'drzwi', 'zamknięty', 'stanąć', 'pośrodku', 'rzec', 'pokój', 'następnie', 'rzec', 'tomasz', 'podnieść', 'swój', 'palec', 'zobaczyć', 'ręka', 'podnieść', 'ręka', 'włożyć', 'bok', 'bądź', 'niedowiarek', 'wierząca', 'tomasz', 'odpowiedzieć', 'pan', 'bóg', 'powiedzieć', 'jezus', 'uwierzyć', 'ujrzeć', 'błogosławiony', 'widzieć', 'uwierzyć', 'znak', 'zapisać', 'księga', 'uczynić', 'jezus', 'wobec', 'uczeń', 'zapisać', 'wierzyć', 'jezus', 'mesjasz', 'syn', 'boży', 'wierzyć', 'mieć', 'życie', 'imię']"
2019-04-29,"['swój', 'męka', 'jezus', 'dać', 'apostoł', 'dowód', 'żyć', 'ukazywać', 'czterdzieści', 'dzień', 'mówić', 'królestwo', 'boży', 'wspólny', 'posiłek', 'kazać', 'odchodzić', 'jerozolima', 'oczekiwać', 'obietnica', 'ojciec', 'mówić', 'słyszeć', 'jan', 'chrzcić', 'woda', 'wkrótce', 'zostać', 'ochrzczony', 'duch', 'święta', 'zapytywać', 'zebrać', 'pan', 'czas', 'przywrócić', 'królestwo', 'izrael', 'odpowiedzieć', 'rzecz', 'znać', 'czas', 'chwila', 'ojciec', 'ustalić', 'swój', 'władza', 'duch', 'święty', 'zstąpić', 'otrzymać', 'moc', 'świadek', 'jerozolima', 'judea', 'samaria', 'kraniec', 'ziemia', 'łza', 'sieja', 'żąć', 'radość', 'pan', 'odmienić', 'los', 'syjon', 'wydawać', 'śnić', 'usta', 'pełny', 'śmiech', 'język', 'śpiewać', 'radość', 'mówić', 'pogan', 'wielki', 'rzecz', 'pan', 'uczynić', 'pan', 'uczynić', 'wielki', 'rzecz', 'ogarnąć', 'radość', 'odmienić', 'los', 'pan', 'odmieniać', 'strumień', 'południe', 'łza', 'sieja', 'żać', 'radość', 'ida', 'płakać', 'nieść', 'ziarno', 'zasiew', 'powrócić', 'radość', 'nieść', 'snop', 'jezus', 'powiedzieć', 'uczeń', 'zaprawdę', 'zaprawdę', 'powiadać', 'ziarno', 'pszenica', 'wpaść', 'ziemia', 'obumrzeć', 'zostać', 'samo', 'obumrzeć', 'przynosić', 'plon', 'obfity', 'miłować', 'życie', 'tracić', 'nienawidzieć', 'swój', 'życie', 'świat', 'zachować', 'życie', 'wieczny', 'chcieć', 'służyć', 'id', 'sługa', 'służyć', 'uczcić', 'ojciec']"
2019-04-30,"['duch', 'serce', 'ożywiać', 'wierząca', 'nazywać', 'posiadać', 'mieć', 'wspólny', 'apostoł', 'wielki', 'moc', 'świadczyć', 'zmartwychwstanie', 'pan', 'jezus', 'mieć', 'wielki', 'łaska', 'nikt', 'cierpieć', 'niedostatek', 'właściciel', 'pole', 'dom', 'sprzedawać', 'przynosić', 'pieniądz', 'sprzedaż', 'składać', 'stopa', 'apostoł', 'rozdzielać', 'potrzeba', 'józef', 'nazwać', 'apostoł', 'barnabas', 'znaczyć', 'syn', 'pocieszenie', 'lewita', 'rod', 'cypr', 'sprzedać', 'ziemia', 'posiadać', 'pieniądz', 'przynieść', 'złożyć', 'stopa', 'apostoł', 'pan', 'bóg', 'królować', 'pełny', 'majestat', 'pan', 'królować', 'oblec', 'majestat', 'pan', 'odziać', 'potęga', 'przepasać', 'świat', 'utwierdzić', 'zachwiać', 'tron', 'niewzruszony', 'wiek', 'wiek', 'istnieć', 'bóg', 'świadectwo', 'godne', 'wiara', 'dom', 'przystać', 'świętość', 'wszystek', 'dzień', 'pan', 'jezus', 'powiedzieć', 'nikodem', 'zaprawdę', 'zaprawdę', 'powiadać', 'powtórnie', 'narodzić', 'wiatr', 'wieja', 'chcieć', 'szum', 'słyszeć', 'wiedzieć', 'przychodzić', 'podążać', 'narodzić', 'duch', 'odpowiedź', 'rzec', 'nikodem', 'jakżeż', 'stać', 'odpowiadać', 'rzec', 'jezus', 'nauczyciel', 'izrael', 'wiedzieć', 'zaprawdę', 'zaprawdę', 'powiadać', 'mówić', 'wiedzieć', 'świadczyć', 'widzieć', 'świadectwo', 'przyjmować', 'mówić', 'ziemski', 'wierzyć', 'jakżeż', 'uwierzyć', 'temu', 'powiedzieć', 'sprawa', 'niebieski', 'nikt', 'wstąpić', 'niebo', 'oprócz', 'niebo', 'zstąpić', 'syn', 'człowieczy', 'mojżesz', 'wywyższyć', 'wąż', 'pustynia', 'potrzeba', 'wywyższyć', 'syn', 'człowieczy', 'wierzyć', 'miał', 'życie', 'wieczny']"
